src,tgt,rel,data
claim:0010,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0010"",""target"":""entity:unknown""}"
claim:0010,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0010"",""target"":""metric:gross_debt""}"
claim:0010,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0010"",""target"":""period:fy2025a""}"
claim:0010,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0010"",""target"":""perimeter:unknown""}"
claim:0010,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0010"",""target"":""source:src-dr""}"
claim:0010,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0010"",""target"":""area:structure""}"
claim:0010,claim:0011,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0010"",""target"":""claim:0011""}"
claim:0010,claim:0012,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0010"",""target"":""claim:0012""}"
claim:0010,claim:0237,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0010"",""target"":""claim:0237""}"
claim:0011,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0011"",""target"":""entity:unknown""}"
claim:0011,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0011"",""target"":""metric:gross_debt""}"
claim:0011,period:fy2026e,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0011"",""target"":""period:fy2026e""}"
claim:0011,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0011"",""target"":""perimeter:unknown""}"
claim:0011,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0011"",""target"":""source:src-dr""}"
claim:0011,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0011"",""target"":""area:structure""}"
claim:0011,claim:0012,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0011"",""target"":""claim:0012""}"
claim:0011,claim:0237,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0011"",""target"":""claim:0237""}"
claim:0012,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0012"",""target"":""entity:unknown""}"
claim:0012,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0012"",""target"":""metric:gross_debt""}"
claim:0012,period:fy2027e,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0012"",""target"":""period:fy2027e""}"
claim:0012,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0012"",""target"":""perimeter:unknown""}"
claim:0012,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0012"",""target"":""source:src-dr""}"
claim:0012,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0012"",""target"":""area:structure""}"
claim:0012,claim:0237,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0012"",""target"":""claim:0237""}"
claim:0013,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0013"",""target"":""entity:unknown""}"
claim:0013,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0013"",""target"":""metric:revenue""}"
claim:0013,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0013"",""target"":""period:fy2025""}"
claim:0013,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0013"",""target"":""perimeter:unknown""}"
claim:0013,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0013"",""target"":""source:src-dr""}"
claim:0013,claim:0035,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0013"",""target"":""claim:0035""}"
claim:0013,claim:0111,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0013"",""target"":""claim:0111""}"
claim:0014,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0014"",""target"":""entity:unknown""}"
claim:0014,metric:gross_profit,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0014"",""target"":""metric:gross_profit""}"
claim:0014,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0014"",""target"":""period:fy2025""}"
claim:0014,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0014"",""target"":""perimeter:unknown""}"
claim:0014,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0014"",""target"":""source:src-dr""}"
claim:0015,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0015"",""target"":""entity:unknown""}"
claim:0015,metric:gross_margin,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0015"",""target"":""metric:gross_margin""}"
claim:0015,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0015"",""target"":""period:fy2025""}"
claim:0015,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0015"",""target"":""perimeter:unknown""}"
claim:0015,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0015"",""target"":""source:src-dr""}"
claim:0015,claim:0139,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0015"",""target"":""claim:0139""}"
claim:0015,claim:0140,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0015"",""target"":""claim:0140""}"
claim:0015,claim:0141,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0015"",""target"":""claim:0141""}"
claim:0016,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0016"",""target"":""entity:unknown""}"
claim:0016,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0016"",""target"":""metric:revenue""}"
claim:0016,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0016"",""target"":""perimeter:unknown""}"
claim:0016,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0016"",""target"":""source:src-dr""}"
claim:0016,claim:0013,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0016"",""target"":""claim:0013""}"
claim:0016,claim:0111,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0016"",""target"":""claim:0111""}"
claim:0016,claim:0225,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0016"",""target"":""claim:0225""}"
claim:0017,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0017"",""target"":""entity:unknown""}"
claim:0017,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0017"",""target"":""metric:revenue""}"
claim:0017,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0017"",""target"":""perimeter:unknown""}"
claim:0017,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0017"",""target"":""source:src-dr""}"
claim:0017,claim:0013,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0017"",""target"":""claim:0013""}"
claim:0017,claim:0111,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0017"",""target"":""claim:0111""}"
claim:0017,claim:0225,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0017"",""target"":""claim:0225""}"
claim:0018,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0018"",""target"":""entity:unknown""}"
claim:0018,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0018"",""target"":""metric:revenue""}"
claim:0018,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0018"",""target"":""perimeter:unknown""}"
claim:0018,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0018"",""target"":""source:src-dr""}"
claim:0018,claim:0013,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0013""}"
claim:0018,claim:0111,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0111""}"
claim:0018,claim:0225,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0225""}"
claim:0019,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0019"",""target"":""entity:unknown""}"
claim:0019,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0019"",""target"":""metric:customer_concentration""}"
claim:0019,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0019"",""target"":""perimeter:unknown""}"
claim:0019,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0019"",""target"":""source:src-dr""}"
claim:0019,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0019"",""target"":""area:customer""}"
claim:0019,claim:0078,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0019"",""target"":""claim:0078""}"
claim:0019,claim:0001,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0019"",""target"":""claim:0001""}"
claim:0019,claim:0003,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0019"",""target"":""claim:0003""}"
claim:0020,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0020"",""target"":""entity:riverton_group""}"
claim:0020,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0020"",""target"":""metric:revenue""}"
claim:0020,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0020"",""target"":""period:fy2025a""}"
claim:0020,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0020"",""target"":""perimeter:riverton_group""}"
claim:0020,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0020"",""target"":""source:src-dr""}"
claim:0020,claim:0036,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0020"",""target"":""claim:0036""}"
claim:0020,claim:0037,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0020"",""target"":""claim:0037""}"
claim:0020,claim:0038,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0020"",""target"":""claim:0038""}"
claim:0020,claim:0166,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0020"",""target"":""claim:0166""}"
claim:0020,claim:0167,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0020"",""target"":""claim:0167""}"
claim:0021,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0021"",""target"":""entity:riverton_group""}"
claim:0021,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0021"",""target"":""metric:customer_concentration""}"
claim:0021,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0021"",""target"":""period:fy2025a""}"
claim:0021,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0021"",""target"":""perimeter:riverton_group""}"
claim:0021,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0021"",""target"":""source:src-dr""}"
claim:0021,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0021"",""target"":""area:customer""}"
claim:0021,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0021"",""target"":""claim:0022""}"
claim:0022,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0022"",""target"":""entity:riverton_group""}"
claim:0022,metric:customer_contract_terms,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0022"",""target"":""metric:customer_contract_terms""}"
claim:0022,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0022"",""target"":""period:fy2025a""}"
claim:0022,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0022"",""target"":""perimeter:riverton_group""}"
claim:0022,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0022"",""target"":""source:src-dr""}"
claim:0022,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0022"",""target"":""area:customer""}"
claim:0023,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0023"",""target"":""entity:riverton_group""}"
claim:0023,metric:customer_retention,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0023"",""target"":""metric:customer_retention""}"
claim:0023,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0023"",""target"":""period:fy2025a""}"
claim:0023,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0023"",""target"":""perimeter:riverton_group""}"
claim:0023,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0023"",""target"":""source:src-dr""}"
claim:0023,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0023"",""target"":""area:customer""}"
claim:0023,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0023"",""target"":""claim:0022""}"
claim:0024,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0024"",""target"":""entity:riverton_group""}"
claim:0024,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0024"",""target"":""metric:customer_concentration""}"
claim:0024,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0024"",""target"":""perimeter:riverton_group""}"
claim:0024,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0024"",""target"":""source:src-dr""}"
claim:0024,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0024"",""target"":""author:keystone_data_room""}"
claim:0024,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0024"",""target"":""area:customer""}"
claim:0024,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0024"",""target"":""claim:0022""}"
claim:0025,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0025"",""target"":""entity:riverton_group""}"
claim:0025,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0025"",""target"":""metric:customer_concentration""}"
claim:0025,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0025"",""target"":""perimeter:riverton_group""}"
claim:0025,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0025"",""target"":""source:src-dr""}"
claim:0025,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0025"",""target"":""author:keystone_data_room""}"
claim:0025,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0025"",""target"":""area:customer""}"
claim:0025,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0025"",""target"":""claim:0022""}"
claim:0026,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0026"",""target"":""entity:riverton_group""}"
claim:0026,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0026"",""target"":""metric:customer_concentration""}"
claim:0026,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0026"",""target"":""perimeter:riverton_group""}"
claim:0026,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0026"",""target"":""source:src-dr""}"
claim:0026,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0026"",""target"":""author:keystone_data_room""}"
claim:0026,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0026"",""target"":""area:customer""}"
claim:0026,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0026"",""target"":""claim:0022""}"
claim:0027,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0027"",""target"":""entity:riverton_group""}"
claim:0027,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0027"",""target"":""metric:customer_concentration""}"
claim:0027,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0027"",""target"":""perimeter:riverton_group""}"
claim:0027,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0027"",""target"":""source:src-dr""}"
claim:0027,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0027"",""target"":""author:keystone_data_room""}"
claim:0027,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0027"",""target"":""area:customer""}"
claim:0027,claim:0022,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0027"",""target"":""claim:0022""}"
claim:0028,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0028"",""target"":""entity:unknown""}"
claim:0028,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0028"",""target"":""metric:customer_concentration""}"
claim:0028,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0028"",""target"":""perimeter:unknown""}"
claim:0028,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0028"",""target"":""source:src-dr""}"
claim:0028,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0028"",""target"":""author:keystone_data_room""}"
claim:0028,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0028"",""target"":""area:customer""}"
claim:0028,claim:0078,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0028"",""target"":""claim:0078""}"
claim:0028,claim:0001,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0028"",""target"":""claim:0001""}"
claim:0028,claim:0003,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0028"",""target"":""claim:0003""}"
claim:0029,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0029"",""target"":""entity:unknown""}"
claim:0029,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0029"",""target"":""metric:customer_concentration""}"
claim:0029,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0029"",""target"":""perimeter:unknown""}"
claim:0029,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0029"",""target"":""source:src-dr""}"
claim:0029,author:keystone_data_room,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0029"",""target"":""author:keystone_data_room""}"
claim:0029,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0029"",""target"":""area:customer""}"
claim:0029,claim:0078,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0029"",""target"":""claim:0078""}"
claim:0029,claim:0001,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0029"",""target"":""claim:0001""}"
claim:0029,claim:0003,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0029"",""target"":""claim:0003""}"
claim:0030,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0030"",""target"":""entity:unknown""}"
claim:0030,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0030"",""target"":""metric:customer_concentration""}"
