src,tgt,rel,data
claim:0008,author:management,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0008"",""target"":""author:management""}"
claim:0008,claim:0101,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0008"",""target"":""claim:0101""}"
claim:0008,claim:0205,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0008"",""target"":""claim:0205""}"
claim:0008,claim:0261,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0008"",""target"":""claim:0261""}"
claim:0008,claim:0262,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0008"",""target"":""claim:0262""}"
claim:0008,claim:0263,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0008"",""target"":""claim:0263""}"
claim:0009,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0009"",""target"":""entity:unknown""}"
claim:0009,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0009"",""target"":""metric:gross_debt""}"
claim:0009,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0009"",""target"":""period:fy2025a""}"
claim:0009,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0009"",""target"":""perimeter:unknown""}"
claim:0009,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0009"",""target"":""source:src-dr""}"
claim:0009,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0009"",""target"":""area:structure""}"
claim:0009,claim:0010,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0009"",""target"":""claim:0010""}"
claim:0009,claim:0011,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0009"",""target"":""claim:0011""}"
claim:0010,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0010"",""target"":""entity:unknown""}"
claim:0010,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0010"",""target"":""metric:gross_debt""}"
claim:0010,period:fy2026e,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0010"",""target"":""period:fy2026e""}"
claim:0010,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0010"",""target"":""perimeter:unknown""}"
claim:0010,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0010"",""target"":""source:src-dr""}"
claim:0010,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0010"",""target"":""area:structure""}"
claim:0010,claim:0011,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0010"",""target"":""claim:0011""}"
claim:0011,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0011"",""target"":""entity:unknown""}"
claim:0011,metric:gross_debt,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0011"",""target"":""metric:gross_debt""}"
claim:0011,period:fy2027e,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0011"",""target"":""period:fy2027e""}"
claim:0011,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0011"",""target"":""perimeter:unknown""}"
claim:0011,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0011"",""target"":""source:src-dr""}"
claim:0011,area:structure,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0011"",""target"":""area:structure""}"
claim:0012,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0012"",""target"":""entity:unknown""}"
claim:0012,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0012"",""target"":""metric:revenue""}"
claim:0012,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0012"",""target"":""period:fy2025""}"
claim:0012,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0012"",""target"":""perimeter:unknown""}"
claim:0012,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0012"",""target"":""source:src-dr""}"
claim:0012,claim:0021,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0012"",""target"":""claim:0021""}"
claim:0012,claim:0036,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0012"",""target"":""claim:0036""}"
claim:0012,claim:0203,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0012"",""target"":""claim:0203""}"
claim:0013,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0013"",""target"":""entity:unknown""}"
claim:0013,metric:gross_profit,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0013"",""target"":""metric:gross_profit""}"
claim:0013,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0013"",""target"":""period:fy2025""}"
claim:0013,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0013"",""target"":""perimeter:unknown""}"
claim:0013,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0013"",""target"":""source:src-dr""}"
claim:0014,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0014"",""target"":""entity:unknown""}"
claim:0014,metric:gross_margin,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0014"",""target"":""metric:gross_margin""}"
claim:0014,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0014"",""target"":""period:fy2025""}"
claim:0014,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0014"",""target"":""perimeter:unknown""}"
claim:0014,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0014"",""target"":""source:src-dr""}"
claim:0014,claim:0145,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0014"",""target"":""claim:0145""}"
claim:0014,claim:0146,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0014"",""target"":""claim:0146""}"
claim:0014,claim:0147,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0014"",""target"":""claim:0147""}"
claim:0014,claim:0235,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0014"",""target"":""claim:0235""}"
claim:0014,claim:0007,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0007""}"
claim:0014,claim:0012,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0012""}"
claim:0014,claim:0013,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0013""}"
claim:0014,claim:0021,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0021""}"
claim:0014,claim:0029,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0029""}"
claim:0014,claim:0031,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0031""}"
claim:0014,claim:0032,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0032""}"
claim:0014,claim:0036,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0036""}"
claim:0014,claim:0065,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0065""}"
claim:0014,claim:0073,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0073""}"
claim:0014,claim:0143,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0143""}"
claim:0014,claim:0144,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0144""}"
claim:0014,claim:0149,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0149""}"
claim:0014,claim:0150,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0150""}"
claim:0014,claim:0151,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0151""}"
claim:0014,claim:0152,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0152""}"
claim:0014,claim:0203,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0203""}"
claim:0014,claim:0208,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0208""}"
claim:0014,claim:0219,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0219""}"
claim:0014,claim:0227,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0227""}"
claim:0014,claim:0234,DERIVES_FROM,"{""rel"":""DERIVES_FROM"",""source"":""claim:0014"",""target"":""claim:0234""}"
claim:0015,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0015"",""target"":""entity:unknown""}"
claim:0015,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0015"",""target"":""metric:customer_concentration""}"
claim:0015,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0015"",""target"":""perimeter:unknown""}"
claim:0015,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0015"",""target"":""source:src-dr""}"
claim:0015,author:data_room_extract,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0015"",""target"":""author:data_room_extract""}"
claim:0015,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0015"",""target"":""area:customer""}"
claim:0015,claim:0076,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0015"",""target"":""claim:0076""}"
claim:0015,claim:0037,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0015"",""target"":""claim:0037""}"
claim:0015,claim:0283,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0015"",""target"":""claim:0283""}"
claim:0016,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0016"",""target"":""entity:unknown""}"
claim:0016,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0016"",""target"":""metric:customer_concentration""}"
claim:0016,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0016"",""target"":""perimeter:unknown""}"
claim:0016,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0016"",""target"":""source:src-dr""}"
claim:0016,author:data_room_extract,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0016"",""target"":""author:data_room_extract""}"
claim:0016,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0016"",""target"":""area:customer""}"
claim:0016,claim:0076,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0016"",""target"":""claim:0076""}"
claim:0016,claim:0037,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0016"",""target"":""claim:0037""}"
claim:0016,claim:0283,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0016"",""target"":""claim:0283""}"
claim:0017,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0017"",""target"":""entity:unknown""}"
claim:0017,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0017"",""target"":""metric:customer_concentration""}"
claim:0017,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0017"",""target"":""perimeter:unknown""}"
claim:0017,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0017"",""target"":""source:src-dr""}"
claim:0017,author:data_room_extract,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0017"",""target"":""author:data_room_extract""}"
claim:0017,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0017"",""target"":""area:customer""}"
claim:0017,claim:0076,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0017"",""target"":""claim:0076""}"
claim:0017,claim:0037,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0017"",""target"":""claim:0037""}"
claim:0017,claim:0283,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0017"",""target"":""claim:0283""}"
claim:0018,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0018"",""target"":""entity:unknown""}"
claim:0018,metric:recurring_revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0018"",""target"":""metric:recurring_revenue""}"
claim:0018,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0018"",""target"":""perimeter:unknown""}"
claim:0018,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0018"",""target"":""source:src-dr""}"
claim:0018,author:data_room_extract,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0018"",""target"":""author:data_room_extract""}"
claim:0018,claim:0012,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0012""}"
claim:0018,claim:0203,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0203""}"
claim:0018,claim:0234,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0018"",""target"":""claim:0234""}"
claim:0019,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0019"",""target"":""entity:riverton_group""}"
claim:0019,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0019"",""target"":""metric:customer_concentration""}"
claim:0019,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0019"",""target"":""perimeter:riverton_group""}"
claim:0019,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0019"",""target"":""source:src-dr""}"
claim:0019,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0019"",""target"":""area:customer""}"
claim:0019,claim:0039,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0019"",""target"":""claim:0039""}"
claim:0020,entity:riverton_group,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0020"",""target"":""entity:riverton_group""}"
claim:0020,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0020"",""target"":""metric:customer_concentration""}"
claim:0020,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0020"",""target"":""perimeter:riverton_group""}"
claim:0020,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0020"",""target"":""source:src-dr""}"
claim:0020,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0020"",""target"":""area:customer""}"
claim:0020,claim:0039,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0020"",""target"":""claim:0039""}"
claim:0021,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0021"",""target"":""entity:unknown""}"
claim:0021,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0021"",""target"":""metric:revenue""}"
claim:0021,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0021"",""target"":""period:fy2025a""}"
claim:0021,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0021"",""target"":""perimeter:unknown""}"
claim:0021,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0021"",""target"":""source:src-dr""}"
claim:0021,author:customer_ledger_/_ks-dl-1.2,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0021"",""target"":""author:customer_ledger_/_ks-dl-1.2""}"
claim:0021,claim:0203,TRACKS,"{""rel"":""TRACKS"",""source"":""claim:0021"",""target"":""claim:0203""}"
claim:0021,claim:0234,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0021"",""target"":""claim:0234""}"
claim:0022,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0022"",""target"":""entity:unknown""}"
claim:0022,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0022"",""target"":""metric:customer_concentration""}"
claim:0022,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0022"",""target"":""period:fy2025a""}"
claim:0022,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0022"",""target"":""perimeter:unknown""}"
claim:0022,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0022"",""target"":""source:src-dr""}"
claim:0022,author:customer_ledger_/_ks-dl-1.2,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0022"",""target"":""author:customer_ledger_/_ks-dl-1.2""}"
claim:0022,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0022"",""target"":""area:customer""}"
claim:0022,claim:0076,CHALLENGES,"{""rel"":""CHALLENGES"",""source"":""claim:0022"",""target"":""claim:0076""}"
claim:0022,claim:0037,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0022"",""target"":""claim:0037""}"
claim:0022,claim:0283,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0022"",""target"":""claim:0283""}"
claim:0023,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0023"",""target"":""entity:unknown""}"
claim:0023,metric:customer_contract_terms,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0023"",""target"":""metric:customer_contract_terms""}"
claim:0023,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0023"",""target"":""period:fy2025a""}"
claim:0023,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0023"",""target"":""perimeter:unknown""}"
claim:0023,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0023"",""target"":""source:src-dr""}"
claim:0023,author:customer_ledger_/_ks-dl-1.2,BY_AUTHOR,"{""rel"":""BY_AUTHOR"",""source"":""claim:0023"",""target"":""author:customer_ledger_/_ks-dl-1.2""}"
claim:0023,area:customer,IN_AREA,"{""rel"":""IN_AREA"",""source"":""claim:0023"",""target"":""area:customer""}"
claim:0023,claim:0003,CONTRADICTS,"{""rel"":""CONTRADICTS"",""source"":""claim:0023"",""target"":""claim:0003""}"
claim:0023,claim:0037,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0023"",""target"":""claim:0037""}"
claim:0023,claim:0283,SUPPORTS,"{""rel"":""SUPPORTS"",""source"":""claim:0023"",""target"":""claim:0283""}"
claim:0024,entity:unknown,ABOUT,"{""rel"":""ABOUT"",""source"":""claim:0024"",""target"":""entity:unknown""}"
claim:0024,metric:customer_retention,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0024"",""target"":""metric:customer_retention""}"
claim:0024,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0024"",""target"":""period:fy2025a""}"
claim:0024,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0024"",""target"":""perimeter:unknown""}"
claim:0024,source:src-dr,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0024"",""target"":""source:src-dr""}"
