src,tgt,rel,data
claim:0000,claim:0067,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0067""}"
claim:0000,claim:0068,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0068""}"
claim:0000,claim:0069,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0069""}"
claim:0000,claim:0070,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0070""}"
claim:0000,claim:0071,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0071""}"
claim:0000,claim:0072,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0000"", ""target"": ""claim:0072""}"
claim:0000,claim:0073,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0073""}"
claim:0000,claim:0074,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0074""}"
claim:0000,claim:0075,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0000"", ""target"": ""claim:0075""}"
claim:0001,entity:astrelia,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0001"", ""target"": ""entity:astrelia""}"
claim:0001,metric:revenue,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0001"", ""target"": ""metric:revenue""}"
claim:0001,period:fy25a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0001"", ""target"": ""period:fy25a""}"
claim:0001,perimeter:astrelia_consolidated_revenue,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0001"", ""target"": ""perimeter:astrelia_consolidated_revenue""}"
claim:0001,source:business_plan_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0001"", ""target"": ""source:business_plan_extract""}"
claim:0001,author:astrelia_management,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0001"", ""target"": ""author:astrelia_management""}"
claim:0001,claim:0002,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0002""}"
claim:0001,claim:0003,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0003""}"
claim:0001,claim:0004,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0004""}"
claim:0001,claim:0005,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0005""}"
claim:0001,claim:0006,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0006""}"
claim:0001,claim:0029,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0029""}"
claim:0001,claim:0030,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0030""}"
claim:0001,claim:0031,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0031""}"
claim:0001,claim:0032,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0032""}"
claim:0001,claim:0035,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0035""}"
claim:0001,claim:0038,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0038""}"
claim:0001,claim:0051,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0051""}"
claim:0001,claim:0052,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0001"", ""target"": ""claim:0052""}"
claim:0001,claim:0053,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0053""}"
claim:0001,claim:0054,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0054""}"
claim:0001,claim:0055,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0055""}"
claim:0001,claim:0056,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0056""}"
claim:0001,claim:0057,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0057""}"
claim:0001,claim:0058,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0058""}"
claim:0001,claim:0059,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0001"", ""target"": ""claim:0059""}"
claim:0001,claim:0060,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0060""}"
claim:0001,claim:0061,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0061""}"
claim:0001,claim:0062,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0062""}"
claim:0001,claim:0063,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0063""}"
claim:0001,claim:0064,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0064""}"
claim:0001,claim:0065,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0065""}"
claim:0001,claim:0066,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0001"", ""target"": ""claim:0066""}"
claim:0001,claim:0067,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0067""}"
claim:0001,claim:0068,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0068""}"
claim:0001,claim:0069,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0069""}"
claim:0001,claim:0070,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0070""}"
claim:0001,claim:0071,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0071""}"
claim:0001,claim:0072,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0072""}"
claim:0001,claim:0073,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0001"", ""target"": ""claim:0073""}"
claim:0001,claim:0074,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0074""}"
claim:0001,claim:0075,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0001"", ""target"": ""claim:0075""}"
claim:0002,entity:astrelia,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0002"", ""target"": ""entity:astrelia""}"
claim:0002,metric:revenue,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0002"", ""target"": ""metric:revenue""}"
claim:0002,period:fy26e,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0002"", ""target"": ""period:fy26e""}"
claim:0002,"perimeter:astrelia_consolidated_revenue,_management_forecast",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0002"", ""target"": ""perimeter:astrelia_consolidated_revenue,_management_forecast""}"
claim:0002,source:business_plan_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0002"", ""target"": ""source:business_plan_extract""}"
claim:0002,author:astrelia_management,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0002"", ""target"": ""author:astrelia_management""}"
claim:0002,claim:0003,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0003""}"
claim:0002,claim:0004,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0004""}"
claim:0002,claim:0005,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0005""}"
claim:0002,claim:0006,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0006""}"
claim:0002,claim:0029,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0029""}"
claim:0002,claim:0030,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0030""}"
claim:0002,claim:0031,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0031""}"
claim:0002,claim:0032,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0032""}"
claim:0002,claim:0035,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0035""}"
claim:0002,claim:0038,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0038""}"
claim:0002,claim:0051,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0051""}"
claim:0002,claim:0052,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0052""}"
claim:0002,claim:0053,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0002"", ""target"": ""claim:0053""}"
claim:0002,claim:0054,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0054""}"
claim:0002,claim:0055,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0055""}"
claim:0002,claim:0056,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0056""}"
claim:0002,claim:0057,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0057""}"
claim:0002,claim:0058,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0058""}"
claim:0002,claim:0059,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0059""}"
claim:0002,claim:0060,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0002"", ""target"": ""claim:0060""}"
claim:0002,claim:0061,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0061""}"
claim:0002,claim:0062,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0062""}"
claim:0002,claim:0063,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0063""}"
claim:0002,claim:0064,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0064""}"
claim:0002,claim:0065,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0065""}"
claim:0002,claim:0066,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0066""}"
claim:0002,claim:0067,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0002"", ""target"": ""claim:0067""}"
claim:0002,claim:0068,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0068""}"
claim:0002,claim:0069,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0069""}"
claim:0002,claim:0070,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0070""}"
claim:0002,claim:0071,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0071""}"
claim:0002,claim:0072,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0072""}"
claim:0002,claim:0073,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0073""}"
claim:0002,claim:0074,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0002"", ""target"": ""claim:0074""}"
claim:0002,claim:0075,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0002"", ""target"": ""claim:0075""}"
claim:0003,entity:astrelia,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0003"", ""target"": ""entity:astrelia""}"
claim:0003,metric:revenue,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0003"", ""target"": ""metric:revenue""}"
claim:0003,period:fy27e,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0003"", ""target"": ""period:fy27e""}"
claim:0003,"perimeter:astrelia_consolidated_revenue,_management_forecast",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0003"", ""target"": ""perimeter:astrelia_consolidated_revenue,_management_forecast""}"
claim:0003,source:business_plan_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0003"", ""target"": ""source:business_plan_extract""}"
claim:0003,author:astrelia_management,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0003"", ""target"": ""author:astrelia_management""}"
claim:0003,claim:0004,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0004""}"
claim:0003,claim:0005,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0005""}"
claim:0003,claim:0006,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0006""}"
claim:0003,claim:0029,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0029""}"
claim:0003,claim:0030,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0030""}"
claim:0003,claim:0031,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0031""}"
claim:0003,claim:0032,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0032""}"
claim:0003,claim:0035,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0035""}"
claim:0003,claim:0038,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0038""}"
claim:0003,claim:0051,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0051""}"
claim:0003,claim:0052,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0052""}"
claim:0003,claim:0053,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0053""}"
claim:0003,claim:0054,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0003"", ""target"": ""claim:0054""}"
claim:0003,claim:0055,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0055""}"
claim:0003,claim:0056,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0056""}"
claim:0003,claim:0057,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0057""}"
claim:0003,claim:0058,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0058""}"
claim:0003,claim:0059,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0059""}"
claim:0003,claim:0060,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0060""}"
claim:0003,claim:0061,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0003"", ""target"": ""claim:0061""}"
claim:0003,claim:0062,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0062""}"
claim:0003,claim:0063,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0063""}"
claim:0003,claim:0064,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0064""}"
claim:0003,claim:0065,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0065""}"
claim:0003,claim:0066,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0066""}"
claim:0003,claim:0067,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0067""}"
claim:0003,claim:0068,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0003"", ""target"": ""claim:0068""}"
claim:0003,claim:0069,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0069""}"
claim:0003,claim:0070,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0070""}"
claim:0003,claim:0071,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0071""}"
claim:0003,claim:0072,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0072""}"
claim:0003,claim:0073,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0073""}"
claim:0003,claim:0074,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0003"", ""target"": ""claim:0074""}"
claim:0003,claim:0075,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0003"", ""target"": ""claim:0075""}"
claim:0004,entity:astrelia,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0004"", ""target"": ""entity:astrelia""}"
claim:0004,metric:revenue,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0004"", ""target"": ""metric:revenue""}"
claim:0004,period:fy28e,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0004"", ""target"": ""period:fy28e""}"
claim:0004,"perimeter:astrelia_consolidated_revenue,_management_forecast",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0004"", ""target"": ""perimeter:astrelia_consolidated_revenue,_management_forecast""}"
claim:0004,source:business_plan_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0004"", ""target"": ""source:business_plan_extract""}"
claim:0004,author:astrelia_management,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0004"", ""target"": ""author:astrelia_management""}"
claim:0004,claim:0005,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0005""}"
claim:0004,claim:0006,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0006""}"
claim:0004,claim:0029,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0029""}"
claim:0004,claim:0030,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0030""}"
claim:0004,claim:0031,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0031""}"
claim:0004,claim:0032,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0032""}"
claim:0004,claim:0035,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0035""}"
claim:0004,claim:0038,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0038""}"
claim:0004,claim:0051,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0051""}"
claim:0004,claim:0052,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0052""}"
claim:0004,claim:0053,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0053""}"
claim:0004,claim:0054,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0054""}"
claim:0004,claim:0055,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0004"", ""target"": ""claim:0055""}"
claim:0004,claim:0056,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0056""}"
claim:0004,claim:0057,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0057""}"
claim:0004,claim:0058,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0058""}"
claim:0004,claim:0059,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0059""}"
claim:0004,claim:0060,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0060""}"
claim:0004,claim:0061,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0061""}"
claim:0004,claim:0062,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0004"", ""target"": ""claim:0062""}"
claim:0004,claim:0063,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0063""}"
claim:0004,claim:0064,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0064""}"
claim:0004,claim:0065,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0065""}"
claim:0004,claim:0066,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0066""}"
claim:0004,claim:0067,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0067""}"
claim:0004,claim:0068,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0068""}"
claim:0004,claim:0069,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0004"", ""target"": ""claim:0069""}"
claim:0004,claim:0070,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0070""}"
claim:0004,claim:0071,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0071""}"
claim:0004,claim:0072,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0072""}"
claim:0004,claim:0073,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0073""}"
claim:0004,claim:0074,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0074""}"
claim:0004,claim:0075,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0004"", ""target"": ""claim:0075""}"
claim:0005,entity:astrelia,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0005"", ""target"": ""entity:astrelia""}"
claim:0005,metric:revenue,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0005"", ""target"": ""metric:revenue""}"
claim:0005,period:fy29e,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0005"", ""target"": ""period:fy29e""}"
claim:0005,"perimeter:astrelia_consolidated_revenue,_management_forecast",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0005"", ""target"": ""perimeter:astrelia_consolidated_revenue,_management_forecast""}"
claim:0005,source:business_plan_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0005"", ""target"": ""source:business_plan_extract""}"
