src,tgt,rel,data
claim:0007,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0007"", ""target"": ""claim:0015""}"
claim:0008,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0008"", ""target"": ""entity:alderstone""}"
claim:0008,metric:ebitda_adjustment_-_implemented_headcount_savings,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0008"", ""target"": ""metric:ebitda_adjustment_-_implemented_headcount_savings""}"
claim:0008,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0008"", ""target"": ""period:fy2025a""}"
claim:0008,perimeter:alderstone_normalized_ebitda_add-back,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0008"", ""target"": ""perimeter:alderstone_normalized_ebitda_add-back""}"
claim:0008,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0008"", ""target"": ""source:qoe_report""}"
claim:0008,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0008"", ""target"": ""author:qoe_provider""}"
claim:0008,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0008"", ""target"": ""area:earnings""}"
claim:0008,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0008"", ""target"": ""claim:0015""}"
claim:0009,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0009"", ""target"": ""entity:alderstone""}"
claim:0009,metric:ebitda_adjustment_-_pricing_and_utilization_initiatives,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0009"", ""target"": ""metric:ebitda_adjustment_-_pricing_and_utilization_initiatives""}"
claim:0009,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0009"", ""target"": ""period:fy2025a""}"
claim:0009,perimeter:alderstone_normalized_ebitda_add-back,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0009"", ""target"": ""perimeter:alderstone_normalized_ebitda_add-back""}"
claim:0009,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0009"", ""target"": ""source:qoe_report""}"
claim:0009,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0009"", ""target"": ""author:qoe_provider""}"
claim:0009,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0009"", ""target"": ""area:earnings""}"
claim:0009,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0009"", ""target"": ""claim:0015""}"
claim:0010,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0010"", ""target"": ""entity:alderstone""}"
claim:0010,metric:ebitda_adjustment_-_revenue_cut-off,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0010"", ""target"": ""metric:ebitda_adjustment_-_revenue_cut-off""}"
claim:0010,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0010"", ""target"": ""period:fy2025a""}"
claim:0010,perimeter:alderstone_normalized_ebitda_correction,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0010"", ""target"": ""perimeter:alderstone_normalized_ebitda_correction""}"
claim:0010,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0010"", ""target"": ""source:qoe_report""}"
claim:0010,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0010"", ""target"": ""author:qoe_provider""}"
claim:0010,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0010"", ""target"": ""area:earnings""}"
claim:0010,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0010"", ""target"": ""claim:0015""}"
claim:0011,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0011"", ""target"": ""entity:alderstone""}"
claim:0011,metric:ebitda_adjustment_-_bonus_accrual_normalization,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0011"", ""target"": ""metric:ebitda_adjustment_-_bonus_accrual_normalization""}"
claim:0011,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0011"", ""target"": ""period:fy2025a""}"
claim:0011,perimeter:alderstone_normalized_ebitda_add-back,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0011"", ""target"": ""perimeter:alderstone_normalized_ebitda_add-back""}"
claim:0011,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0011"", ""target"": ""source:qoe_report""}"
claim:0011,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0011"", ""target"": ""author:qoe_provider""}"
claim:0011,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0011"", ""target"": ""area:earnings""}"
claim:0011,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0011"", ""target"": ""claim:0015""}"
claim:0012,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0012"", ""target"": ""entity:alderstone""}"
claim:0012,metric:ebitda_adjustment_-_related-party_rent_normalization,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0012"", ""target"": ""metric:ebitda_adjustment_-_related-party_rent_normalization""}"
claim:0012,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0012"", ""target"": ""period:fy2025a""}"
claim:0012,perimeter:alderstone_normalized_ebitda_add-back,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0012"", ""target"": ""perimeter:alderstone_normalized_ebitda_add-back""}"
claim:0012,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0012"", ""target"": ""source:qoe_report""}"
claim:0012,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0012"", ""target"": ""author:qoe_provider""}"
claim:0012,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0012"", ""target"": ""area:earnings""}"
claim:0012,claim:0015,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0012"", ""target"": ""claim:0015""}"
claim:0013,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0013"", ""target"": ""entity:alderstone""}"
claim:0013,metric:working_capital_-_seller_proposed_target,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0013"", ""target"": ""metric:working_capital_-_seller_proposed_target""}"
claim:0013,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0013"", ""target"": ""period:fy2025a""}"
claim:0013,"perimeter:alderstone_operating_working_capital,_seller_proposal",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0013"", ""target"": ""perimeter:alderstone_operating_working_capital,_seller_proposal""}"
claim:0013,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0013"", ""target"": ""source:qoe_report""}"
claim:0013,author:seller,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0013"", ""target"": ""author:seller""}"
claim:0014,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0014"", ""target"": ""entity:alderstone""}"
claim:0014,metric:working_capital_-_normalized,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0014"", ""target"": ""metric:working_capital_-_normalized""}"
claim:0014,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0014"", ""target"": ""period:fy2025a""}"
claim:0014,"perimeter:alderstone_operating_working_capital,_qoe-normalized",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0014"", ""target"": ""perimeter:alderstone_operating_working_capital,_qoe-normalized""}"
claim:0014,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0014"", ""target"": ""source:qoe_report""}"
claim:0014,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0014"", ""target"": ""author:qoe_provider""}"
claim:0015,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0015"", ""target"": ""entity:alderstone""}"
claim:0015,metric:working_capital_variance_analysis,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0015"", ""target"": ""metric:working_capital_variance_analysis""}"
claim:0015,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0015"", ""target"": ""period:fy2025a""}"
claim:0015,perimeter:alderstone_working_capital_composition,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0015"", ""target"": ""perimeter:alderstone_working_capital_composition""}"
claim:0015,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0015"", ""target"": ""source:qoe_report""}"
claim:0015,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0015"", ""target"": ""author:qoe_provider""}"
claim:0015,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0015"", ""target"": ""area:earnings""}"
claim:0016,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0016"", ""target"": ""entity:alderstone""}"
claim:0016,metric:debt_-_existing_bank_term_loan,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0016"", ""target"": ""metric:debt_-_existing_bank_term_loan""}"
claim:0016,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0016"", ""target"": ""period:fy2025a""}"
claim:0016,perimeter:alderstone_funded_debt,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0016"", ""target"": ""perimeter:alderstone_funded_debt""}"
claim:0016,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0016"", ""target"": ""source:qoe_report""}"
claim:0016,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0016"", ""target"": ""author:qoe_provider""}"
claim:0016,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0016"", ""target"": ""area:structure""}"
claim:0017,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0017"", ""target"": ""entity:alderstone""}"
claim:0017,metric:debt_-_existing_revolver,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0017"", ""target"": ""metric:debt_-_existing_revolver""}"
claim:0017,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0017"", ""target"": ""period:fy2025a""}"
claim:0017,perimeter:alderstone_funded_debt,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0017"", ""target"": ""perimeter:alderstone_funded_debt""}"
claim:0017,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0017"", ""target"": ""source:qoe_report""}"
claim:0017,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0017"", ""target"": ""author:qoe_provider""}"
claim:0017,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0017"", ""target"": ""area:structure""}"
claim:0018,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0018"", ""target"": ""entity:alderstone""}"
claim:0018,metric:debt_-_accrued_interest,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0018"", ""target"": ""metric:debt_-_accrued_interest""}"
claim:0018,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0018"", ""target"": ""period:fy2025a""}"
claim:0018,perimeter:alderstone_funded_debt,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0018"", ""target"": ""perimeter:alderstone_funded_debt""}"
claim:0018,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0018"", ""target"": ""source:qoe_report""}"
claim:0018,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0018"", ""target"": ""author:qoe_provider""}"
claim:0018,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0018"", ""target"": ""area:structure""}"
claim:0019,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0019"", ""target"": ""entity:alderstone""}"
claim:0019,metric:debt_-_finance-lease_obligations,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0019"", ""target"": ""metric:debt_-_finance-lease_obligations""}"
claim:0019,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0019"", ""target"": ""period:fy2025a""}"
claim:0019,perimeter:alderstone_funded_debt,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0019"", ""target"": ""perimeter:alderstone_funded_debt""}"
claim:0019,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0019"", ""target"": ""source:qoe_report""}"
claim:0019,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0019"", ""target"": ""author:qoe_provider""}"
claim:0019,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0019"", ""target"": ""area:structure""}"
claim:0020,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0020"", ""target"": ""entity:alderstone""}"
claim:0020,metric:funded_debt,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0020"", ""target"": ""metric:funded_debt""}"
claim:0020,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0020"", ""target"": ""period:fy2025a""}"
claim:0020,perimeter:alderstone_total_funded_debt,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0020"", ""target"": ""perimeter:alderstone_total_funded_debt""}"
claim:0020,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0020"", ""target"": ""source:qoe_report""}"
claim:0020,author:qoe_provider,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0020"", ""target"": ""author:qoe_provider""}"
claim:0020,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0020"", ""target"": ""area:structure""}"
claim:0021,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0021"", ""target"": ""entity:alderstone""}"
claim:0021,metric:debt-like_items_-_deferred_acquisition_consideration,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0021"", ""target"": ""metric:debt-like_items_-_deferred_acquisition_consideration""}"
claim:0021,period:fy2025a,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0021"", ""target"": ""period:fy2025a""}"
