src,tgt,rel,data
claim:0011,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0011"",""target"":""perimeter:unknown""}"
claim:0011,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0011"",""target"":""source:data_room_extract""}"
claim:0012,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0012"",""target"":""metric:revenue""}"
claim:0012,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0012"",""target"":""period:fy2025""}"
claim:0012,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0012"",""target"":""perimeter:unknown""}"
claim:0012,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0012"",""target"":""source:data_room_extract""}"
claim:0013,metric:gross_profit,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0013"",""target"":""metric:gross_profit""}"
claim:0013,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0013"",""target"":""period:fy2025""}"
claim:0013,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0013"",""target"":""perimeter:unknown""}"
claim:0013,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0013"",""target"":""source:data_room_extract""}"
claim:0014,metric:gross_margin,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0014"",""target"":""metric:gross_margin""}"
claim:0014,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0014"",""target"":""period:fy2025""}"
claim:0014,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0014"",""target"":""perimeter:unknown""}"
claim:0014,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0014"",""target"":""source:data_room_extract""}"
claim:0015,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0015"",""target"":""metric:customer_concentration""}"
claim:0015,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0015"",""target"":""perimeter:unknown""}"
claim:0015,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0015"",""target"":""source:data_room_extract""}"
claim:0016,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0016"",""target"":""metric:customer_concentration""}"
claim:0016,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0016"",""target"":""perimeter:unknown""}"
claim:0016,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0016"",""target"":""source:data_room_extract""}"
claim:0017,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0017"",""target"":""metric:customer_concentration""}"
claim:0017,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0017"",""target"":""perimeter:unknown""}"
claim:0017,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0017"",""target"":""source:data_room_extract""}"
claim:0018,metric:recurring_revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0018"",""target"":""metric:recurring_revenue""}"
claim:0018,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0018"",""target"":""perimeter:unknown""}"
claim:0018,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0018"",""target"":""source:data_room_extract""}"
claim:0019,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0019"",""target"":""metric:customer_concentration""}"
claim:0019,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0019"",""target"":""perimeter:riverton_group""}"
claim:0019,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0019"",""target"":""source:data_room_extract""}"
claim:0020,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0020"",""target"":""metric:customer_concentration""}"
claim:0020,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0020"",""target"":""perimeter:riverton_group""}"
claim:0020,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0020"",""target"":""source:data_room_extract""}"
claim:0021,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0021"",""target"":""metric:revenue""}"
claim:0021,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0021"",""target"":""period:fy2025a""}"
claim:0021,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0021"",""target"":""perimeter:unknown""}"
claim:0021,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0021"",""target"":""source:data_room_extract""}"
claim:0022,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0022"",""target"":""metric:customer_concentration""}"
claim:0022,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0022"",""target"":""period:fy2025a""}"
claim:0022,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0022"",""target"":""perimeter:unknown""}"
claim:0022,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0022"",""target"":""source:data_room_extract""}"
claim:0023,metric:customer_contract_terms,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0023"",""target"":""metric:customer_contract_terms""}"
claim:0023,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0023"",""target"":""period:fy2025a""}"
claim:0023,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0023"",""target"":""perimeter:unknown""}"
claim:0023,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0023"",""target"":""source:data_room_extract""}"
claim:0024,metric:customer_retention,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0024"",""target"":""metric:customer_retention""}"
claim:0024,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0024"",""target"":""period:fy2025a""}"
claim:0024,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0024"",""target"":""perimeter:unknown""}"
claim:0024,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0024"",""target"":""source:data_room_extract""}"
claim:0025,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0025"",""target"":""metric:customer_concentration""}"
claim:0025,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0025"",""target"":""perimeter:unknown""}"
claim:0025,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0025"",""target"":""source:data_room_extract""}"
claim:0026,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0026"",""target"":""metric:customer_concentration""}"
claim:0026,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0026"",""target"":""perimeter:unknown""}"
claim:0026,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0026"",""target"":""source:data_room_extract""}"
claim:0027,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0027"",""target"":""metric:customer_concentration""}"
claim:0027,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0027"",""target"":""perimeter:unknown""}"
claim:0027,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0027"",""target"":""source:data_room_extract""}"
claim:0028,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0028"",""target"":""metric:customer_concentration""}"
claim:0028,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0028"",""target"":""perimeter:unknown""}"
claim:0028,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0028"",""target"":""source:data_room_extract""}"
claim:0029,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0029"",""target"":""metric:revenue""}"
claim:0029,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0029"",""target"":""period:fy2025""}"
claim:0029,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0029"",""target"":""perimeter:riverton_group""}"
claim:0029,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0029"",""target"":""source:data_room_extract""}"
claim:0030,metric:gross_margin,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0030"",""target"":""metric:gross_margin""}"
claim:0030,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0030"",""target"":""period:fy2025""}"
claim:0030,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0030"",""target"":""perimeter:riverton_group""}"
claim:0030,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0030"",""target"":""source:data_room_extract""}"
claim:0031,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0031"",""target"":""metric:revenue""}"
claim:0031,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0031"",""target"":""period:fy2025""}"
claim:0031,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0031"",""target"":""perimeter:riverton_group""}"
claim:0031,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0031"",""target"":""source:data_room_extract""}"
claim:0032,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0032"",""target"":""metric:revenue""}"
claim:0032,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0032"",""target"":""period:fy2025""}"
claim:0032,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0032"",""target"":""perimeter:riverton_group""}"
claim:0032,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0032"",""target"":""source:data_room_extract""}"
claim:0033,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0033"",""target"":""metric:customer_concentration""}"
claim:0033,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0033"",""target"":""perimeter:unknown""}"
claim:0033,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0033"",""target"":""source:data_room_extract""}"
claim:0034,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0034"",""target"":""metric:customer_concentration""}"
claim:0034,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0034"",""target"":""perimeter:unknown""}"
claim:0034,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0034"",""target"":""source:data_room_extract""}"
claim:0035,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0035"",""target"":""metric:customer_concentration""}"
claim:0035,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0035"",""target"":""perimeter:unknown""}"
claim:0035,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0035"",""target"":""source:data_room_extract""}"
claim:0036,metric:revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0036"",""target"":""metric:revenue""}"
claim:0036,period:fy2025a,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0036"",""target"":""period:fy2025a""}"
claim:0036,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0036"",""target"":""perimeter:unknown""}"
claim:0036,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0036"",""target"":""source:data_room_extract""}"
claim:0037,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0037"",""target"":""metric:customer_concentration""}"
claim:0037,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0037"",""target"":""perimeter:unknown""}"
claim:0037,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0037"",""target"":""source:data_room_extract""}"
claim:0038,metric:recurring_revenue,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0038"",""target"":""metric:recurring_revenue""}"
claim:0038,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0038"",""target"":""perimeter:unknown""}"
claim:0038,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0038"",""target"":""source:data_room_extract""}"
claim:0039,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0039"",""target"":""metric:customer_concentration""}"
claim:0039,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0039"",""target"":""perimeter:riverton_group""}"
claim:0039,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0039"",""target"":""source:data_room_extract""}"
claim:0040,metric:contract_terms,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0040"",""target"":""metric:contract_terms""}"
claim:0040,perimeter:riverton_group,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0040"",""target"":""perimeter:riverton_group""}"
claim:0040,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0040"",""target"":""source:data_room_extract""}"
claim:0041,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0041"",""target"":""metric:headcount""}"
claim:0041,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0041"",""target"":""perimeter:unknown""}"
claim:0041,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0041"",""target"":""source:data_room_extract""}"
claim:0042,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0042"",""target"":""metric:team_tenure""}"
claim:0042,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0042"",""target"":""perimeter:unknown""}"
claim:0042,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0042"",""target"":""source:data_room_extract""}"
claim:0043,metric:contract_terms,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0043"",""target"":""metric:contract_terms""}"
claim:0043,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0043"",""target"":""perimeter:unknown""}"
claim:0043,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0043"",""target"":""source:data_room_extract""}"
claim:0044,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0044"",""target"":""metric:headcount""}"
claim:0044,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0044"",""target"":""perimeter:unknown""}"
claim:0044,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0044"",""target"":""source:data_room_extract""}"
claim:0045,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0045"",""target"":""metric:team_tenure""}"
claim:0045,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0045"",""target"":""perimeter:unknown""}"
claim:0045,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0045"",""target"":""source:data_room_extract""}"
claim:0046,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0046"",""target"":""metric:headcount""}"
claim:0046,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0046"",""target"":""perimeter:unknown""}"
claim:0046,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0046"",""target"":""source:data_room_extract""}"
claim:0047,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0047"",""target"":""metric:headcount""}"
claim:0047,perimeter:keystone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0047"",""target"":""perimeter:keystone_standalone""}"
claim:0047,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0047"",""target"":""source:data_room_extract""}"
claim:0048,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0048"",""target"":""metric:team_tenure""}"
claim:0048,perimeter:keystone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0048"",""target"":""perimeter:keystone_standalone""}"
claim:0048,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0048"",""target"":""source:data_room_extract""}"
claim:0049,metric:key_person_risk,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0049"",""target"":""metric:key_person_risk""}"
claim:0049,perimeter:keystone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0049"",""target"":""perimeter:keystone_standalone""}"
claim:0049,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0049"",""target"":""source:data_room_extract""}"
claim:0050,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0050"",""target"":""metric:headcount""}"
claim:0050,period:opening,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0050"",""target"":""period:opening""}"
claim:0050,perimeter:alderstone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0050"",""target"":""perimeter:alderstone_standalone""}"
claim:0050,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0050"",""target"":""source:data_room_extract""}"
claim:0051,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0051"",""target"":""metric:team_tenure""}"
claim:0051,period:opening,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0051"",""target"":""period:opening""}"
claim:0051,perimeter:alderstone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0051"",""target"":""perimeter:alderstone_standalone""}"
claim:0051,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0051"",""target"":""source:data_room_extract""}"
claim:0052,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0052"",""target"":""metric:headcount""}"
claim:0052,period:opening,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0052"",""target"":""period:opening""}"
claim:0052,perimeter:alderstone_consolidated,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0052"",""target"":""perimeter:alderstone_consolidated""}"
claim:0052,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0052"",""target"":""source:data_room_extract""}"
claim:0053,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0053"",""target"":""metric:team_tenure""}"
claim:0053,period:opening,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0053"",""target"":""period:opening""}"
claim:0053,perimeter:alderstone_consolidated,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0053"",""target"":""perimeter:alderstone_consolidated""}"
claim:0053,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0053"",""target"":""source:data_room_extract""}"
claim:0054,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0054"",""target"":""metric:team_tenure""}"
claim:0054,period:opening,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0054"",""target"":""period:opening""}"
claim:0054,perimeter:alderstone_consolidated,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0054"",""target"":""perimeter:alderstone_consolidated""}"
claim:0054,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0054"",""target"":""source:data_room_extract""}"
claim:0055,metric:headcount,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0055"",""target"":""metric:headcount""}"
claim:0055,perimeter:alderstone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0055"",""target"":""perimeter:alderstone_standalone""}"
claim:0055,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0055"",""target"":""source:data_room_extract""}"
claim:0056,metric:team_tenure,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0056"",""target"":""metric:team_tenure""}"
claim:0056,perimeter:alderstone_standalone,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0056"",""target"":""perimeter:alderstone_standalone""}"
claim:0056,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0056"",""target"":""source:data_room_extract""}"
claim:0057,metric:dso,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0057"",""target"":""metric:dso""}"
claim:0057,period:fy2025,IN_PERIOD,"{""rel"":""IN_PERIOD"",""source"":""claim:0057"",""target"":""period:fy2025""}"
claim:0057,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0057"",""target"":""perimeter:unknown""}"
claim:0057,source:data_room_extract,FROM_SOURCE,"{""rel"":""FROM_SOURCE"",""source"":""claim:0057"",""target"":""source:data_room_extract""}"
claim:0058,metric:customer_concentration,MEASURES,"{""rel"":""MEASURES"",""source"":""claim:0058"",""target"":""metric:customer_concentration""}"
claim:0058,perimeter:unknown,SCOPED_TO,"{""rel"":""SCOPED_TO"",""source"":""claim:0058"",""target"":""perimeter:unknown""}"
