src,tgt,rel,data
claim:0009,"perimeter:alderstone_reported/historical_accounting_ebitda,_unadjusted",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0009"", ""target"": ""perimeter:alderstone_reported/historical_accounting_ebitda,_unadjusted""}"
claim:0009,source:data_room_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0009"", ""target"": ""source:data_room_extract""}"
claim:0009,author:buyer/panta,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0009"", ""target"": ""author:buyer/panta""}"
claim:0009,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0009"", ""target"": ""area:earnings""}"
claim:0009,claim:0010,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0009"", ""target"": ""claim:0010""}"
claim:0009,claim:0011,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0009"", ""target"": ""claim:0011""}"
claim:0009,claim:0012,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0009"", ""target"": ""claim:0012""}"
claim:0009,claim:0013,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0009"", ""target"": ""claim:0013""}"
claim:0009,claim:0016,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0009"", ""target"": ""claim:0016""}"
claim:0009,claim:0017,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0009"", ""target"": ""claim:0017""}"
claim:0009,claim:0021,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0009"", ""target"": ""claim:0021""}"
claim:0010,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0010"", ""target"": ""entity:alderstone""}"
claim:0010,metric:ebitda,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0010"", ""target"": ""metric:ebitda""}"
claim:0010,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0010"", ""target"": ""period:fy2025""}"
claim:0010,"perimeter:alderstone_qoe-normalized_ebitda,_independent_historical_earnings_view",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0010"", ""target"": ""perimeter:alderstone_qoe-normalized_ebitda,_independent_historical_earnings_view""}"
claim:0010,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0010"", ""target"": ""source:qoe_report""}"
claim:0010,author:qoe_firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0010"", ""target"": ""author:qoe_firm""}"
claim:0010,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0010"", ""target"": ""area:earnings""}"
claim:0010,claim:0011,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0010"", ""target"": ""claim:0011""}"
claim:0010,claim:0012,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0010"", ""target"": ""claim:0012""}"
claim:0010,claim:0013,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0010"", ""target"": ""claim:0013""}"
claim:0010,claim:0016,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0010"", ""target"": ""claim:0016""}"
claim:0010,claim:0017,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0010"", ""target"": ""claim:0017""}"
claim:0010,claim:0021,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0010"", ""target"": ""claim:0021""}"
claim:0011,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0011"", ""target"": ""entity:alderstone""}"
claim:0011,metric:ebitda,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0011"", ""target"": ""metric:ebitda""}"
claim:0011,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0011"", ""target"": ""period:fy2025""}"
claim:0011,perimeter:alderstone_firm-underwritten_ebitda_used_for_valuation_and_leverage_basis,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0011"", ""target"": ""perimeter:alderstone_firm-underwritten_ebitda_used_for_valuation_and_leverage_basis""}"
claim:0011,source:firm_model_summary,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0011"", ""target"": ""source:firm_model_summary""}"
claim:0011,author:panta/firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0011"", ""target"": ""author:panta/firm""}"
claim:0011,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0011"", ""target"": ""area:earnings""}"
claim:0011,claim:0012,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0011"", ""target"": ""claim:0012""}"
claim:0011,claim:0013,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0011"", ""target"": ""claim:0013""}"
claim:0011,claim:0016,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0011"", ""target"": ""claim:0016""}"
claim:0011,claim:0017,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0011"", ""target"": ""claim:0017""}"
claim:0011,claim:0021,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0011"", ""target"": ""claim:0021""}"
claim:0012,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0012"", ""target"": ""entity:alderstone""}"
claim:0012,metric:ebitda,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0012"", ""target"": ""metric:ebitda""}"
claim:0012,period:entry_/_later_lender-defined,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0012"", ""target"": ""period:entry_/_later_lender-defined""}"
claim:0012,"perimeter:alderstone_covenant_ebitda_at_entry,_lender-defined_contractual_credit_calculation",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0012"", ""target"": ""perimeter:alderstone_covenant_ebitda_at_entry,_lender-defined_contractual_credit_calculation""}"
claim:0012,source:firm_model_summary,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0012"", ""target"": ""source:firm_model_summary""}"
claim:0012,author:lender,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0012"", ""target"": ""author:lender""}"
claim:0012,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0012"", ""target"": ""area:structure""}"
claim:0012,claim:0013,TRACKS,"{""rel"": ""TRACKS"", ""source"": ""claim:0012"", ""target"": ""claim:0013""}"
claim:0013,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0013"", ""target"": ""entity:alderstone""}"
claim:0013,metric:ebitda_add-back,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0013"", ""target"": ""metric:ebitda_add-back""}"
claim:0013,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0013"", ""target"": ""period:fy2025""}"
claim:0013,"perimeter:alderstone_pricing_and_utilization_initiative_add-backs,_not_yet_achieved",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0013"", ""target"": ""perimeter:alderstone_pricing_and_utilization_initiative_add-backs,_not_yet_achieved""}"
claim:0013,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0013"", ""target"": ""source:qoe_report""}"
claim:0013,author:qoe_firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0013"", ""target"": ""author:qoe_firm""}"
claim:0013,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0013"", ""target"": ""area:earnings""}"
claim:0013,claim:0016,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0013"", ""target"": ""claim:0016""}"
claim:0013,claim:0017,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0013"", ""target"": ""claim:0017""}"
claim:0013,claim:0021,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0013"", ""target"": ""claim:0021""}"
claim:0014,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0014"", ""target"": ""entity:alderstone""}"
claim:0014,metric:customer_contract_terms,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0014"", ""target"": ""metric:customer_contract_terms""}"
claim:0014,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0014"", ""target"": ""period:fy2025""}"
claim:0014,perimeter:riverton_industrial_group_relationship_terms,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0014"", ""target"": ""perimeter:riverton_industrial_group_relationship_terms""}"
claim:0014,source:data_room_extract,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0014"", ""target"": ""source:data_room_extract""}"
claim:0014,author:buyer/panta,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0014"", ""target"": ""author:buyer/panta""}"
claim:0014,area:customer,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0014"", ""target"": ""area:customer""}"
claim:0015,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0015"", ""target"": ""entity:alderstone""}"
claim:0015,metric:concentration_risk_position,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0015"", ""target"": ""metric:concentration_risk_position""}"
claim:0015,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0015"", ""target"": ""period:fy2025""}"
claim:0015,perimeter:alderstone_base_case_treatment_of_riverton_concentration_risk,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0015"", ""target"": ""perimeter:alderstone_base_case_treatment_of_riverton_concentration_risk""}"
claim:0015,source:firm_initial_assessment,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0015"", ""target"": ""source:firm_initial_assessment""}"
claim:0015,author:panta/firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0015"", ""target"": ""author:panta/firm""}"
claim:0015,area:customer,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0015"", ""target"": ""area:customer""}"
claim:0016,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0016"", ""target"": ""entity:alderstone""}"
claim:0016,metric:systems_integration_risk,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0016"", ""target"": ""metric:systems_integration_risk""}"
claim:0016,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0016"", ""target"": ""period:fy2025""}"
claim:0016,"perimeter:alderstone_four_acquired_businesses'_billing,_project_code,_customer_master,_time-entry,_wip_and_ar_systems",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0016"", ""target"": ""perimeter:alderstone_four_acquired_businesses'_billing,_project_code,_customer_master,_time-entry,_wip_and_ar_systems""}"
claim:0016,source:firm_initial_assessment,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0016"", ""target"": ""source:firm_initial_assessment""}"
claim:0016,author:panta/firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0016"", ""target"": ""author:panta/firm""}"
claim:0016,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0016"", ""target"": ""area:earnings""}"
claim:0017,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0017"", ""target"": ""entity:alderstone""}"
claim:0017,metric:integration_failure_risk,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0017"", ""target"": ""metric:integration_failure_risk""}"
claim:0017,period:fy2025-fy2027,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0017"", ""target"": ""period:fy2025-fy2027""}"
claim:0017,perimeter:alderstone_systems_migration_causal_risk_pathway,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0017"", ""target"": ""perimeter:alderstone_systems_migration_causal_risk_pathway""}"
claim:0017,source:firm_initial_assessment,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0017"", ""target"": ""source:firm_initial_assessment""}"
claim:0017,author:panta/firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0017"", ""target"": ""author:panta/firm""}"
claim:0017,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0017"", ""target"": ""area:earnings""}"
claim:0018,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0018"", ""target"": ""entity:alderstone""}"
claim:0018,metric:net_working_capital_target,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0018"", ""target"": ""metric:net_working_capital_target""}"
claim:0018,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0018"", ""target"": ""period:fy2025""}"
claim:0018,perimeter:alderstone_seller-proposed_normalized_working_capital_target,SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0018"", ""target"": ""perimeter:alderstone_seller-proposed_normalized_working_capital_target""}"
claim:0018,source:cim,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0018"", ""target"": ""source:cim""}"
claim:0018,author:seller/management,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0018"", ""target"": ""author:seller/management""}"
claim:0018,area:structure,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0018"", ""target"": ""area:structure""}"
claim:0018,claim:0019,REFINES,"{""rel"": ""REFINES"", ""source"": ""claim:0018"", ""target"": ""claim:0019""}"
claim:0019,entity:alderstone,ABOUT,"{""rel"": ""ABOUT"", ""source"": ""claim:0019"", ""target"": ""entity:alderstone""}"
claim:0019,metric:net_working_capital_target,MEASURES,"{""rel"": ""MEASURES"", ""source"": ""claim:0019"", ""target"": ""metric:net_working_capital_target""}"
claim:0019,period:fy2025,IN_PERIOD,"{""rel"": ""IN_PERIOD"", ""source"": ""claim:0019"", ""target"": ""period:fy2025""}"
claim:0019,"perimeter:alderstone_qoe-normalized_working_capital_target_including_aged_unbilled_wip,_billing_delays,_payroll_accruals,_deferred-revenue_normalization_and_month-end_timing",SCOPED_TO,"{""rel"": ""SCOPED_TO"", ""source"": ""claim:0019"", ""target"": ""perimeter:alderstone_qoe-normalized_working_capital_target_including_aged_unbilled_wip,_billing_delays,_payroll_accruals,_deferred-revenue_normalization_and_month-end_timing""}"
claim:0019,source:qoe_report,FROM_SOURCE,"{""rel"": ""FROM_SOURCE"", ""source"": ""claim:0019"", ""target"": ""source:qoe_report""}"
claim:0019,author:qoe_firm,BY_AUTHOR,"{""rel"": ""BY_AUTHOR"", ""source"": ""claim:0019"", ""target"": ""author:qoe_firm""}"
claim:0019,area:earnings,IN_AREA,"{""rel"": ""IN_AREA"", ""source"": ""claim:0019"", ""target"": ""area:earnings""}"
claim:0019,claim:0016,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0019"", ""target"": ""claim:0016""}"
claim:0019,claim:0017,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0019"", ""target"": ""claim:0017""}"
claim:0019,claim:0021,SUPPORTS,"{""rel"": ""SUPPORTS"", ""source"": ""claim:0019"", ""target"": ""claim:0021""}"
